"Notes","Five-Year Age Groups","Five-Year Age Groups Code","Year","Year Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"60-64 years ","60-64","2016","2016","Female","F","White","2106-3",3838,583899,657.3
,"60-64 years ","60-64","2016","2016","Male","M","Black or African American","2054-5",1206,62591,1926.8
,"60-64 years ","60-64","2016","2016","Male","M","White","2106-3",6181,563107,1097.7
,"60-64 years ","60-64","2017","2017","Female","F","Black or African American","2054-5",859,72359,1187.1
,"60-64 years ","60-64","2017","2017","Female","F","White","2106-3",3910,588348,664.6
,"60-64 years ","60-64","2017","2017","Male","M","Black or African American","2054-5",1160,65320,1775.9
,"60-64 years ","60-64","2017","2017","Male","M","White","2106-3",5918,570222,1037.8
,"65-69 years","65-69","1999","1999","Female","F","Black or African American","2054-5",760,32276,2354.7
,"65-69 years","65-69","1999","1999","Female","F","White","2106-3",4968,336268,1477.4
,"65-69 years","65-69","1999","1999","Male","M","Black or African American","2054-5",789,27046,2917.3
,"65-69 years","65-69","1999","1999","Male","M","White","2106-3",6493,306327,2119.6
,"65-69 years","65-69","2000","2000","Female","F","Black or African American","2054-5",720,32592,2209.1
,"65-69 years","65-69","2000","2000","Female","F","White","2106-3",4851,333412,1455.0
,"65-69 years","65-69","2000","2000","Male","M","Black or African American","2054-5",845,27241,3101.9
,"65-69 years","65-69","2000","2000","Male","M","White","2106-3",6202,301977,2053.8
,"65-69 years","65-69","2001","2001","Female","F","Black or African American","2054-5",726,33662,2156.7
,"65-69 years","65-69","2001","2001","Female","F","White","2106-3",4816,330008,1459.4
,"65-69 years","65-69","2001","2001","Male","M","Black or African American","2054-5",944,28579,3303.1
,"65-69 years","65-69","2001","2001","Male","M","White","2106-3",6083,298846,2035.5
,"65-69 years","65-69","2002","2002","Female","F","Black or African American","2054-5",721,34651,2080.7
,"65-69 years","65-69","2002","2002","Female","F","White","2106-3",4538,330410,1373.4
,"65-69 years","65-69","2002","2002","Male","M","Black or African American","2054-5",878,29657,2960.5
,"65-69 years","65-69","2002","2002","Male","M","White","2106-3",6008,298690,2011.4
,"65-69 years","65-69","2003","2003","Female","F","Black or African American","2054-5",679,35636,1905.4
,"65-69 years","65-69","2003","2003","Female","F","White","2106-3",4515,335270,1346.7
,"65-69 years","65-69","2003","2003","Male","M","Black or African American","2054-5",857,30519,2808.1
,"65-69 years","65-69","2003","2003","Male","M","White","2106-3",5904,304162,1941.1
,"65-69 years","65-69","2004","2004","Female","F","Black or African American","2054-5",668,36461,1832.1
,"65-69 years","65-69","2004","2004","Female","F","White","2106-3",4329,339529,1275.0
,"65-69 years","65-69","2004","2004","Male","M","Black or African American","2054-5",946,31171,3034.9
,"65-69 years","65-69","2004","2004","Male","M","White","2106-3",5630,308931,1822.4
,"65-69 years","65-69","2005","2005","Female","F","Black or African American","2054-5",691,37180,1858.5
,"65-69 years","65-69","2005","2005","Female","F","White","2106-3",4390,342518,1281.7
,"65-69 years","65-69","2005","2005","Male","M","Black or African American","2054-5",897,31382,2858.3
,"65-69 years","65-69","2005","2005","Male","M","White","2106-3",5584,312507,1786.8
,"65-69 years","65-69","2006","2006","Female","F","Black or African American","2054-5",723,37582,1923.8
,"65-69 years","65-69","2006","2006","Female","F","White","2106-3",4247,346400,1226.0
,"65-69 years","65-69","2006","2006","Male","M","Black or African American","2054-5",848,31181,2719.6
,"65-69 years","65-69","2006","2006","Male","M","White","2106-3",5604,317002,1767.8
,"65-69 years","65-69","2007","2007","Female","F","Black or African American","2054-5",685,38380,1784.8
,"65-69 years","65-69","2007","2007","Female","F","White","2106-3",4139,358108,1155.8
,"65-69 years","65-69","2007","2007","Male","M","Black or African American","2054-5",872,31482,2769.8
,"65-69 years","65-69","2007","2007","Male","M","White","2106-3",5537,328698,1684.5
,"65-69 years","65-69","2008","2008","Female","F","Black or African American","2054-5",684,39602,1727.2
,"65-69 years","65-69","2008","2008","Female","F","White","2106-3",4496,380587,1181.3
,"65-69 years","65-69","2008","2008","Male","M","Black or African American","2054-5",874,31951,2735.4
,"65-69 years","65-69","2008","2008","Male","M","White","2106-3",5931,349348,1697.7
,"65-69 years","65-69","2009","2009","Female","F","Black or African American","2054-5",718,40881,1756.3
,"65-69 years","65-69","2009","2009","Female","F","White","2106-3",4325,396014,1092.1
,"65-69 years","65-69","2009","2009","Male","M","Black or African American","2054-5",893,33060,2701.1
,"65-69 years","65-69","2009","2009","Male","M","White","2106-3",5902,365588,1614.4
,"65-69 years","65-69","2010","2010","Female","F","Black or African American","2054-5",683,41500,1645.8
,"65-69 years","65-69","2010","2010","Female","F","White","2106-3",4472,407507,1097.4
,"65-69 years","65-69","2010","2010","Male","M","Black or African American","2054-5",844,33660,2507.4
,"65-69 years","65-69","2010","2010","Male","M","White","2106-3",5874,377734,1555.1
,"65-69 years","65-69","2011","2011","Female","F","Black or African American","2054-5",702,42487,1652.3
,"65-69 years","65-69","2011","2011","Female","F","White","2106-3",4435,423016,1048.4
,"65-69 years","65-69","2011","2011","Male","M","Black or African American","2054-5",846,34706,2437.6
,"65-69 years","65-69","2011","2011","Male","M","White","2106-3",6054,393945,1536.8
,"65-69 years","65-69","2012","2012","Female","F","Black or African American","2054-5",717,45309,1582.5
,"65-69 years","65-69","2012","2012","Female","F","White","2106-3",4818,462597,1041.5
,"65-69 years","65-69","2012","2012","Male","M","Black or African American","2054-5",915,36944,2476.7
,"65-69 years","65-69","2012","2012","Male","M","White","2106-3",6661,432793,1539.1
,"65-69 years","65-69","2013","2013","Female","F","Black or African American","2054-5",766,47953,1597.4
,"65-69 years","65-69","2013","2013","Female","F","White","2106-3",4796,482981,993.0
,"65-69 years","65-69","2013","2013","Male","M","Black or African American","2054-5",937,39164,2392.5
,"65-69 years","65-69","2013","2013","Male","M","White","2106-3",6780,452137,1499.5
,"65-69 years","65-69","2014","2014","Female","F","Black or African American","2054-5",771,50730,1519.8
,"65-69 years","65-69","2014","2014","Female","F","White","2106-3",4917,501701,980.1
,"65-69 years","65-69","2014","2014","Male","M","Black or African American","2054-5",994,41535,2393.2
,"65-69 years","65-69","2014","2014","Male","M","White","2106-3",6908,468939,1473.1
,"65-69 years","65-69","2015","2015","Female","F","Black or African American","2054-5",832,53936,1542.6
,"65-69 years","65-69","2015","2015","Female","F","White","2106-3",5305,518965,1022.2
,"65-69 years","65-69","2015","2015","Male","M","Black or African American","2054-5",1143,44370,2576.1
,"65-69 years","65-69","2015","2015","Male","M","White","2106-3",7429,484895,1532.1
,"65-69 years","65-69","2016","2016","Female","F","Black or African American","2054-5",962,56918,1690.2
,"65-69 years","65-69","2016","2016","Female","F","White","2106-3",5328,535706,994.6
,"65-69 years","65-69","2016","2016","Male","M","Black or African American","2054-5",1180,46654,2529.3
,"65-69 years","65-69","2016","2016","Male","M","White","2106-3",7522,498646,1508.5
,"65-69 years","65-69","2017","2017","Female","F","Black or African American","2054-5",980,57610,1701.1
,"65-69 years","65-69","2017","2017","Female","F","White","2106-3",5212,521747,999.0
,"65-69 years","65-69","2017","2017","Male","M","Black or African American","2054-5",1312,47130,2783.8
,"65-69 years","65-69","2017","2017","Male","M","White","2106-3",7583,485737,1561.1
,"70-74 years","70-74","1999","1999","Female","F","Black or African American","2054-5",919,26328,3490.6
,"70-74 years","70-74","1999","1999","Female","F","White","2106-3",7942,347210,2287.4
,"70-74 years","70-74","1999","1999","Male","M","Black or African American","2054-5",964,19427,4962.2
,"70-74 years","70-74","1999","1999","Male","M","White","2106-3",9714,279317,3477.8
,"70-74 years","70-74","2000","2000","Female","F","Black or African American","2054-5",812,27008,3006.5
,"70-74 years","70-74","2000","2000","Female","F","White","2106-3",7625,341252,2234.4
,"70-74 years","70-74","2000","2000","Male","M","Black or African American","2054-5",957,19649,4870.5
,"70-74 years","70-74","2000","2000","Male","M","White","2106-3",9073,276449,3282.0
,"70-74 years","70-74","2001","2001","Female","F","Black or African American","2054-5",815,27168,2999.9
,"70-74 years","70-74","2001","2001","Female","F","White","2106-3",7433,330743,2247.4
,"70-74 years","70-74","2001","2001","Male","M","Black or African American","2054-5",951,20186,4711.2
,"70-74 years","70-74","2001","2001","Male","M","White","2106-3",8775,275291,3187.5
,"70-74 years","70-74","2002","2002","Female","F","Black or African American","2054-5",796,27181,2928.5
,"70-74 years","70-74","2002","2002","Female","F","White","2106-3",7190,320680,2242.1
,"70-74 years","70-74","2002","2002","Male","M","Black or African American","2054-5",934,20716,4508.6
,"70-74 years","70-74","2002","2002","Male","M","White","2106-3",8575,272558,3146.1
,"70-74 years","70-74","2003","2003","Female","F","Black or African American","2054-5",770,27689,2780.9
,"70-74 years","70-74","2003","2003","Female","F","White","2106-3",6811,312640,2178.5
,"70-74 years","70-74","2003","2003","Male","M","Black or African American","2054-5",924,21450,4307.7
,"70-74 years","70-74","2003","2003","Male","M","White","2106-3",8158,268898,3033.9
,"70-74 years","70-74","2004","2004","Female","F","Black or African American","2054-5",794,28368,2798.9
,"70-74 years","70-74","2004","2004","Female","F","White","2106-3",6436,305594,2106.1
,"70-74 years","70-74","2004","2004","Male","M","Black or African American","2054-5",891,22192,4015.0
,"70-74 years","70-74","2004","2004","Male","M","White","2106-3",7685,264446,2906.1
,"70-74 years","70-74","2005","2005","Female","F","Black or African American","2054-5",822,28947,2839.7
,"70-74 years","70-74","2005","2005","Female","F","White","2106-3",5984,300542,1991.1
,"70-74 years","70-74","2005","2005","Male","M","Black or African American","2054-5",917,23097,3970.2
,"70-74 years","70-74","2005","2005","Male","M","White","2106-3",7379,260696,2830.5
,"70-74 years","70-74","2006","2006","Female","F","Black or African American","2054-5",771,29494,2614.1
,"70-74 years","70-74","2006","2006","Female","F","White","2106-3",5862,295302,1985.1
,"70-74 years","70-74","2006","2006","Male","M","Black or African American","2054-5",940,23871,3937.8
,"70-74 years","70-74","2006","2006","Male","M","White","2106-3",7060,255971,2758.1
,"70-74 years","70-74","2007","2007","Female","F","Black or African American","2054-5",821,30188,2719.6
,"70-74 years","70-74","2007","2007","Female","F","White","2106-3",5763,295465,1950.5
,"70-74 years","70-74","2007","2007","Male","M","Black or African American","2054-5",972,24583,3954.0
,"70-74 years","70-74","2007","2007","Male","M","White","2106-3",6876,255826,2687.8
,"70-74 years","70-74","2008","2008","Female","F","Black or African American","2054-5",814,30816,2641.5
,"70-74 years","70-74","2008","2008","Female","F","White","2106-3",5682,299416,1897.7
,"70-74 years","70-74","2008","2008","Male","M","Black or African American","2054-5",915,25061,3651.1
,"70-74 years","70-74","2008","2008","Male","M","White","2106-3",6614,260955,2534.5
,"70-74 years","70-74","2009","2009","Female","F","Black or African American","2054-5",763,31625,2412.6
,"70-74 years","70-74","2009","2009","Female","F","White","2106-3",5549,305109,1818.7
,"70-74 years","70-74","2009","2009","Male","M","Black or African American","2054-5",899,25707,3497.1
,"70-74 years","70-74","2009","2009","Male","M","White","2106-3",6676,267167,2498.8
,"70-74 years","70-74","2010","2010","Female","F","Black or African American","2054-5",793,32084,2471.6
,"70-74 years","70-74","2010","2010","Female","F","White","2106-3",5399,308079,1752.5
,"70-74 years","70-74","2010","2010","Male","M","Black or African American","2054-5",879,25866,3398.3
,"70-74 years","70-74","2010","2010","Male","M","White","2106-3",6575,270600,2429.8
,"70-74 years","70-74","2011","2011","Female","F","Black or African American","2054-5",771,33384,2309.5
,"70-74 years","70-74","2011","2011","Female","F","White","2106-3",5521,317739,1737.6
,"70-74 years","70-74","2011","2011","Male","M","Black or African American","2054-5",960,26485,3624.7
,"70-74 years","70-74","2011","2011","Male","M","White","2106-3",6676,280128,2383.2
,"70-74 years","70-74","2012","2012","Female","F","Black or African American","2054-5",804,34295,2344.4
,"70-74 years","70-74","2012","2012","Female","F","White","2106-3",5542,330009,1679.3
,"70-74 years","70-74","2012","2012","Male","M","Black or African American","2054-5",911,26732,3407.9
,"70-74 years","70-74","2012","2012","Male","M","White","2106-3",7035,292079,2408.6
,"70-74 years","70-74","2013","2013","Female","F","Black or African American","2054-5",834,35803,2329.4
,"70-74 years","70-74","2013","2013","Female","F","White","2106-3",5876,352304,1667.9
,"70-74 years","70-74","2013","2013","Male","M","Black or African American","2054-5",1002,27365,3661.6
,"70-74 years","70-74","2013","2013","Male","M","White","2106-3",7335,312841,2344.6
,"70-74 years","70-74","2014","2014","Female","F","Black or African American","2054-5",790,37133,2127.5
,"70-74 years","70-74","2014","2014","Female","F","White","2106-3",5824,367620,1584.2
,"70-74 years","70-74","2014","2014","Male","M","Black or African American","2054-5",979,28133,3479.9
,"70-74 years","70-74","2014","2014","Male","M","White","2106-3",7569,326615,2317.4
,"70-74 years","70-74","2015","2015","Female","F","Black or African American","2054-5",928,38031,2440.1
,"70-74 years","70-74","2015","2015","Female","F","White","2106-3",6263,383312,1633.9
,"70-74 years","70-74","2015","2015","Male","M","Black or African American","2054-5",1007,28808,3495.6
,"70-74 years","70-74","2015","2015","Male","M","White","2106-3",8041,341360,2355.6
,"70-74 years","70-74","2016","2016","Female","F","Black or African American","2054-5",852,38709,2201.0
,"70-74 years","70-74","2016","2016","Female","F","White","2106-3",6410,394900,1623.2
,"70-74 years","70-74","2016","2016","Male","M","Black or African American","2054-5",1019,29336,3473.5
,"70-74 years","70-74","2016","2016","Male","M","White","2106-3",8180,352447,2320.9
,"70-74 years","70-74","2017","2017","Female","F","Black or African American","2054-5",893,40497,2205.1
,"70-74 years","70-74","2017","2017","Female","F","White","2106-3",6765,426646,1585.6
,"70-74 years","70-74","2017","2017","Male","M","Black or African American","2054-5",1137,30840,3686.8
,"70-74 years","70-74","2017","2017","Male","M","White","2106-3",8830,382383,2309.2
,"75-79 years","75-79","1999","1999","Female","F","Black or African American","2054-5",1101,21769,5057.7
,"75-79 years","75-79","1999","1999","Female","F","White","2106-3",12028,328788,3658.3
,"75-79 years","75-79","1999","1999","Male","M","Black or African American","2054-5",1038,14349,7234.0
,"75-79 years","75-79","1999","1999","Male","M","White","2106-3",12589,240853,5226.8
,"75-79 years","75-79","2000","2000","Female","F","Black or African American","2054-5",1002,21910,4573.3
,"75-79 years","75-79","2000","2000","Female","F","White","2106-3",12118,333217,3636.7
,"75-79 years","75-79","2000","2000","Male","M","Black or African American","2054-5",994,14557,6828.3
,"75-79 years","75-79","2000","2000","Male","M","White","2106-3",12380,241459,5127.2
,"75-79 years","75-79","2001","2001","Female","F","Black or African American","2054-5",1019,22484,4532.1
,"75-79 years","75-79","2001","2001","Female","F","White","2106-3",11851,328682,3605.6
,"75-79 years","75-79","2001","2001","Male","M","Black or African American","2054-5",983,14786,6648.2
,"75-79 years","75-79","2001","2001","Male","M","White","2106-3",12157,237907,5110.0
,"75-79 years","75-79","2002","2002","Female","F","Black or African American","2054-5",1111,22582,4919.8
,"75-79 years","75-79","2002","2002","Female","F","White","2106-3",11195,321656,3480.4
,"75-79 years","75-79","2002","2002","Male","M","Black or African American","2054-5",1022,14832,6890.5
,"75-79 years","75-79","2002","2002","Male","M","White","2106-3",11644,233329,4990.4
,"75-79 years","75-79","2003","2003","Female","F","Black or African American","2054-5",1056,22558,4681.3
,"75-79 years","75-79","2003","2003","Female","F","White","2106-3",10713,313398,3418.3
,"75-79 years","75-79","2003","2003","Male","M","Black or African American","2054-5",1016,14932,6804.2
,"75-79 years","75-79","2003","2003","Male","M","White","2106-3",11328,230095,4923.2
,"75-79 years","75-79","2004","2004","Female","F","Black or African American","2054-5",928,22393,4144.2
,"75-79 years","75-79","2004","2004","Female","F","White","2106-3",10048,301420,3333.6
,"75-79 years","75-79","2004","2004","Male","M","Black or African American","2054-5",939,14828,6332.6
,"75-79 years","75-79","2004","2004","Male","M","White","2106-3",10532,224782,4685.4
,"75-79 years","75-79","2005","2005","Female","F","Black or African American","2054-5",985,22636,4351.5
,"75-79 years","75-79","2005","2005","Female","F","White","2106-3",9615,291846,3294.5
,"75-79 years","75-79","2005","2005","Male","M","Black or African American","2054-5",933,15140,6162.5
,"75-79 years","75-79","2005","2005","Male","M","White","2106-3",10263,223765,4586.5
,"75-79 years","75-79","2006","2006","Female","F","Black or African American","2054-5",933,22522,4142.6
,"75-79 years","75-79","2006","2006","Female","F","White","2106-3",9092,281619,3228.5
,"75-79 years","75-79","2006","2006","Male","M","Black or African American","2054-5",906,15291,5925.1
,"75-79 years","75-79","2006","2006","Male","M","White","2106-3",9812,221291,4434.0
,"75-79 years","75-79","2007","2007","Female","F","Black or African American","2054-5",912,22452,4062.0
,"75-79 years","75-79","2007","2007","Female","F","White","2106-3",8687,273468,3176.6
,"75-79 years","75-79","2007","2007","Male","M","Black or African American","2054-5",862,15532,5549.8
,"75-79 years","75-79","2007","2007","Male","M","White","2106-3",9518,219192,4342.3
,"75-79 years","75-79","2008","2008","Female","F","Black or African American","2054-5",910,22537,4037.8
,"75-79 years","75-79","2008","2008","Female","F","White","2106-3",8218,266722,3081.1
,"75-79 years","75-79","2008","2008","Male","M","Black or African American","2054-5",864,16112,5362.5
,"75-79 years","75-79","2008","2008","Male","M","White","2106-3",9104,217222,4191.1
,"75-79 years","75-79","2009","2009","Female","F","Black or African American","2054-5",845,23391,3612.5
,"75-79 years","75-79","2009","2009","Female","F","White","2106-3",7820,262259,2981.8
,"75-79 years","75-79","2009","2009","Male","M","Black or African American","2054-5",907,16721,5424.3
,"75-79 years","75-79","2009","2009","Male","M","White","2106-3",8747,215341,4061.9
,"75-79 years","75-79","2010","2010","Female","F","Black or African American","2054-5",837,23706,3530.8
,"75-79 years","75-79","2010","2010","Female","F","White","2106-3",7696,260003,2960.0
,"75-79 years","75-79","2010","2010","Male","M","Black or African American","2054-5",863,17267,4998.0
,"75-79 years","75-79","2010","2010","Male","M","White","2106-3",8465,214217,3951.6
,"75-79 years","75-79","2011","2011","Female","F","Black or African American","2054-5",927,24790,3739.4
,"75-79 years","75-79","2011","2011","Female","F","White","2106-3",7563,257967,2931.8
,"75-79 years","75-79","2011","2011","Male","M","Black or African American","2054-5",912,18423,4950.3
,"75-79 years","75-79","2011","2011","Male","M","White","2106-3",8465,213543,3964.1
,"75-79 years","75-79","2012","2012","Female","F","Black or African American","2054-5",881,25662,3433.1
,"75-79 years","75-79","2012","2012","Female","F","White","2106-3",7579,259944,2915.6
,"75-79 years","75-79","2012","2012","Male","M","Black or African American","2054-5",953,19252,4950.1
,"75-79 years","75-79","2012","2012","Male","M","White","2106-3",8239,215259,3827.5
,"75-79 years","75-79","2013","2013","Female","F","Black or African American","2054-5",924,26580,3476.3
,"75-79 years","75-79","2013","2013","Female","F","White","2106-3",7592,265424,2860.3
,"75-79 years","75-79","2013","2013","Male","M","Black or African American","2054-5",1048,20096,5215.0
,"75-79 years","75-79","2013","2013","Male","M","White","2106-3",8352,220780,3783.0
,"75-79 years","75-79","2014","2014","Female","F","Black or African American","2054-5",937,27456,3412.7
,"75-79 years","75-79","2014","2014","Female","F","White","2106-3",7404,271765,2724.4
,"75-79 years","75-79","2014","2014","Male","M","Black or African American","2054-5",1019,20684,4926.5
,"75-79 years","75-79","2014","2014","Male","M","White","2106-3",8334,227002,3671.3
,"75-79 years","75-79","2015","2015","Female","F","Black or African American","2054-5",975,28433,3429.1
,"75-79 years","75-79","2015","2015","Female","F","White","2106-3",7706,277314,2778.8
,"75-79 years","75-79","2015","2015","Male","M","Black or African American","2054-5",1060,21036,5039.0
,"75-79 years","75-79","2015","2015","Male","M","White","2106-3",8687,232821,3731.2
,"75-79 years","75-79","2016","2016","Female","F","Black or African American","2054-5",988,29170,3387.0
,"75-79 years","75-79","2016","2016","Female","F","White","2106-3",7794,284912,2735.6
,"75-79 years","75-79","2016","2016","Male","M","Black or African American","2054-5",1045,21159,4938.8
,"75-79 years","75-79","2016","2016","Male","M","White","2106-3",9023,239457,3768.1
,"75-79 years","75-79","2017","2017","Female","F","Black or African American","2054-5",1014,29861,3395.7
,"75-79 years","75-79","2017","2017","Female","F","White","2106-3",7855,292951,2681.3
,"75-79 years","75-79","2017","2017","Male","M","Black or African American","2054-5",1064,21154,5029.8
,"75-79 years","75-79","2017","2017","Male","M","White","2106-3",9185,247426,3712.2
,"80-84 years","80-84","1999","1999","Female","F","Black or African American","2054-5",1044,14374,7263.1
,"80-84 years","80-84","1999","1999","Female","F","White","2106-3",14344,233068,6154.4
,"80-84 years","80-84","1999","1999","Male","M","Black or African American","2054-5",803,7753,10357.3
,"80-84 years","80-84","1999","1999","Male","M","White","2106-3",12981,150754,8610.7
,"80-84 years","80-84","2000","2000","Female","F","Black or African American","2054-5",997,14717,6774.5
,"80-84 years","80-84","2000","2000","Female","F","White","2106-3",14405,235721,6111.0
,"80-84 years","80-84","2000","2000","Male","M","Black or African American","2054-5",767,7974,9618.8
,"80-84 years","80-84","2000","2000","Male","M","White","2106-3",12935,152890,8460.3
,"80-84 years","80-84","2001","2001","Female","F","Black or African American","2054-5",1058,15166,6976.1
,"80-84 years","80-84","2001","2001","Female","F","White","2106-3",14676,244168,6010.6
,"80-84 years","80-84","2001","2001","Male","M","Black or African American","2054-5",870,8402,10354.7
,"80-84 years","80-84","2001","2001","Male","M","White","2106-3",13153,161004,8169.4
,"80-84 years","80-84","2002","2002","Female","F","Black or African American","2054-5",1072,15498,6917.0
,"80-84 years","80-84","2002","2002","Female","F","White","2106-3",15003,251157,5973.6
,"80-84 years","80-84","2002","2002","Male","M","Black or African American","2054-5",863,8725,9891.1
,"80-84 years","80-84","2002","2002","Male","M","White","2106-3",13302,167001,7965.2
,"80-84 years","80-84","2003","2003","Female","F","Black or African American","2054-5",1131,15768,7172.8
,"80-84 years","80-84","2003","2003","Female","F","White","2106-3",15243,255993,5954.5
,"80-84 years","80-84","2003","2003","Male","M","Black or African American","2054-5",940,9055,10381.0
,"80-84 years","80-84","2003","2003","Male","M","White","2106-3",13583,169996,7990.2
,"80-84 years","80-84","2004","2004","Female","F","Black or African American","2054-5",1114,16033,6948.2
,"80-84 years","80-84","2004","2004","Female","F","White","2106-3",14939,260012,5745.5
,"80-84 years","80-84","2004","2004","Male","M","Black or African American","2054-5",821,9259,8867.0
,"80-84 years","80-84","2004","2004","Male","M","White","2106-3",12910,172423,7487.4
,"80-84 years","80-84","2005","2005","Female","F","Black or African American","2054-5",1075,16275,6605.2
,"80-84 years","80-84","2005","2005","Female","F","White","2106-3",14468,261267,5537.6
,"80-84 years","80-84","2005","2005","Male","M","Black or African American","2054-5",947,9441,10030.7
,"80-84 years","80-84","2005","2005","Male","M","White","2106-3",12970,173105,7492.6
,"80-84 years","80-84","2006","2006","Female","F","Black or African American","2054-5",1076,16407,6558.2
,"80-84 years","80-84","2006","2006","Female","F","White","2106-3",14068,256362,5487.6
,"80-84 years","80-84","2006","2006","Male","M","Black or African American","2054-5",857,9419,9098.6
,"80-84 years","80-84","2006","2006","Male","M","White","2106-3",12845,169478,7579.2
,"80-84 years","80-84","2007","2007","Female","F","Black or African American","2054-5",1023,16563,6176.4
,"80-84 years","80-84","2007","2007","Female","F","White","2106-3",13433,251731,5336.3
,"80-84 years","80-84","2007","2007","Male","M","Black or African American","2054-5",801,9644,8305.7
,"80-84 years","80-84","2007","2007","Male","M","White","2106-3",11939,167188,7141.1
,"80-84 years","80-84","2008","2008","Female","F","Black or African American","2054-5",1039,16585,6264.7
,"80-84 years","80-84","2008","2008","Female","F","White","2106-3",13081,246271,5311.6
,"80-84 years","80-84","2008","2008","Male","M","Black or African American","2054-5",886,9700,9134.0
,"80-84 years","80-84","2008","2008","Male","M","White","2106-3",11627,165602,7021.1
,"80-84 years","80-84","2009","2009","Female","F","Black or African American","2054-5",1015,16744,6061.9
,"80-84 years","80-84","2009","2009","Female","F","White","2106-3",12063,238725,5053.1
,"80-84 years","80-84","2009","2009","Male","M","Black or African American","2054-5",802,9752,8224.0
,"80-84 years","80-84","2009","2009","Male","M","White","2106-3",11073,163702,6764.1
,"80-84 years","80-84","2010","2010","Female","F","Black or African American","2054-5",948,17013,5572.2
,"80-84 years","80-84","2010","2010","Female","F","White","2106-3",11907,233782,5093.2
,"80-84 years","80-84","2010","2010","Male","M","Black or African American","2054-5",767,10044,7636.4
,"80-84 years","80-84","2010","2010","Male","M","White","2106-3",10998,164416,6689.1
,"80-84 years","80-84","2011","2011","Female","F","Black or African American","2054-5",1004,17347,5787.7
,"80-84 years","80-84","2011","2011","Female","F","White","2106-3",11565,227967,5073.1
,"80-84 years","80-84","2011","2011","Male","M","Black or African American","2054-5",831,10461,7943.8
,"80-84 years","80-84","2011","2011","Male","M","White","2106-3",11143,166311,6700.1
,"80-84 years","80-84","2012","2012","Female","F","Black or African American","2054-5",966,17377,5559.1
,"80-84 years","80-84","2012","2012","Female","F","White","2106-3",11101,222896,4980.3
,"80-84 years","80-84","2012","2012","Male","M","Black or African American","2054-5",846,10838,7805.9
,"80-84 years","80-84","2012","2012","Male","M","White","2106-3",10853,166848,6504.7
,"80-84 years","80-84","2013","2013","Female","F","Black or African American","2054-5",991,18115,5470.6
,"80-84 years","80-84","2013","2013","Female","F","White","2106-3",10759,218341,4927.6
,"80-84 years","80-84","2013","2013","Male","M","Black or African American","2054-5",866,11554,7495.2
,"80-84 years","80-84","2013","2013","Male","M","White","2106-3",10921,166264,6568.5
,"80-84 years","80-84","2014","2014","Female","F","Black or African American","2054-5",990,18834,5256.5
,"80-84 years","80-84","2014","2014","Female","F","White","2106-3",10228,215476,4746.7
,"80-84 years","80-84","2014","2014","Male","M","Black or African American","2054-5",872,12211,7141.1
,"80-84 years","80-84","2014","2014","Male","M","White","2106-3",10620,164899,6440.3
,"80-84 years","80-84","2015","2015","Female","F","Black or African American","2054-5",1027,19509,5264.2
,"80-84 years","80-84","2015","2015","Female","F","White","2106-3",10446,213476,4893.3
,"80-84 years","80-84","2015","2015","Male","M","Black or African American","2054-5",919,12884,7132.9
,"80-84 years","80-84","2015","2015","Male","M","White","2106-3",10651,164460,6476.3
,"80-84 years","80-84","2016","2016","Female","F","Black or African American","2054-5",1027,20224,5078.1
,"80-84 years","80-84","2016","2016","Female","F","White","2106-3",10190,213197,4779.6
,"80-84 years","80-84","2016","2016","Male","M","Black or African American","2054-5",999,13651,7318.1
,"80-84 years","80-84","2016","2016","Male","M","White","2106-3",10319,164534,6271.7
,"80-84 years","80-84","2017","2017","Female","F","Black or African American","2054-5",1098,20771,5286.2
,"80-84 years","80-84","2017","2017","Female","F","White","2106-3",10348,213131,4855.2
,"80-84 years","80-84","2017","2017","Male","M","Black or African American","2054-5",1025,14084,7277.8
,"80-84 years","80-84","2017","2017","Male","M","White","2106-3",10335,164888,6267.9
,"85-89 years","85-89","1999","1999","Female","F","Black or African American","2054-5",923,Not Applicable,Not Applicable
,"85-89 years","85-89","1999","1999","Female","F","White","2106-3",15353,Not Applicable,Not Applicable
,"85-89 years","85-89","1999","1999","Male","M","Black or African American","2054-5",548,Not Applicable,Not Applicable
,"85-89 years","85-89","1999","1999","Male","M","White","2106-3",9945,Not Applicable,Not Applicable
,"85-89 years","85-89","2000","2000","Female","F","Black or African American","2054-5",930,Not Applicable,Not Applicable
,"85-89 years","85-89","2000","2000","Female","F","White","2106-3",15293,Not Applicable,Not Applicable
,"85-89 years","85-89","2000","2000","Male","M","Black or African American","2054-5",544,Not Applicable,Not Applicable
,"85-89 years","85-89","2000","2000","Male","M","White","2106-3",10369,Not Applicable,Not Applicable
,"85-89 years","85-89","2001","2001","Female","F","Black or African American","2054-5",927,Not Applicable,Not Applicable
,"85-89 years","85-89","2001","2001","Female","F","White","2106-3",15848,Not Applicable,Not Applicable
,"85-89 years","85-89","2001","2001","Male","M","Black or African American","2054-5",542,Not Applicable,Not Applicable
,"85-89 years","85-89","2001","2001","Male","M","White","2106-3",10717,Not Applicable,Not Applicable
,"85-89 years","85-89","2002","2002","Female","F","Black or African American","2054-5",999,Not Applicable,Not Applicable
