"Notes","Five-Year Age Groups","Five-Year Age Groups Code","Year","Year Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
"vehicle, unspecified car occupant injured in nontraffic accident); V45.4 (Car occupant injured in collision with railway train"
"or railway vehicle, person injured while boarding or alighting); V45.5 (Car occupant injured in collision with railway train or"
"railway vehicle, driver injured in traffic accident); V45.6 (Car occupant injured in collision with railway train or railway"
"vehicle, passenger injured in traffic accident); V45.7 (Car occupant injured in collision with railway train or railway vehicle,"
"person on outside of vehicle injured in traffic accident); V45.9 (Car occupant injured in collision with railway train or"
"railway vehicle, unspecified car occupant injured in traffic accident); V46.0 (Car occupant injured in collision with other"
"nonmotor vehicle, driver injured in nontraffic accident); V46.1 (Car occupant injured in collision with other nonmotor vehicle,"
"passenger injured in nontraffic accident); V46.2 (Car occupant injured in collision with other nonmotor vehicle, person on"
"outside of vehicle injured in nontraffic accident); V46.3 (Car occupant injured in collision with other nonmotor vehicle,"
"unspecified car occupant injured in nontraffic accident); V46.4 (Car occupant injured in collision with other nonmotor vehicle,"
"person injured while boarding or alighting); V46.5 (Car occupant injured in collision with other nonmotor vehicle, driver"
"injured in traffic accident); V46.6 (Car occupant injured in collision with other nonmotor vehicle, passenger injured in traffic"
"accident); V46.7 (Car occupant injured in collision with other nonmotor vehicle, person on outside of vehicle injured in traffic"
"accident); V46.9 (Car occupant injured in collision with other nonmotor vehicle, unspecified car occupant injured in traffic"
"accident); V47.0 (Car occupant injured in collision with fixed or stationary object, driver injured in nontraffic accident);"
"V47.1 (Car occupant injured in collision with fixed or stationary object, passenger injured in nontraffic accident); V47.2 (Car"
"occupant injured in collision with fixed or stationary object, person on outside of vehicle injured in nontraffic accident);"
"V47.3 (Car occupant injured in collision with fixed or stationary object, unspecified car occupant injured in nontraffic"
"accident); V47.4 (Car occupant injured in collision with fixed or stationary object, person injured while boarding or"
"alighting); V47.5 (Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident); V47.6"
"(Car occupant injured in collision with fixed or stationary object, passenger injured in traffic accident); V47.7 (Car occupant"
"injured in collision with fixed or stationary object, person on outside of vehicle injured in traffic accident); V47.9 (Car"
"occupant injured in collision with fixed or stationary object, unspecified car occupant injured in traffic accident); V48.0 (Car"
"occupant injured in noncollision transport accident, driver injured in nontraffic accident); V48.1 (Car occupant injured in"
"noncollision transport accident, passenger injured in nontraffic accident); V48.2 (Car occupant injured in noncollision"
"transport accident, person on outside of vehicle injured in nontraffic accident); V48.3 (Car occupant injured in noncollision"
"transport accident, unspecified car occupant injured in nontraffic accident); V48.4 (Car occupant injured in noncollision"
"transport accident, person injured while boarding or alighting); V48.5 (Car occupant injured in noncollision transport accident,"
"driver injured in traffic accident); V48.6 (Car occupant injured in noncollision transport accident, passenger injured in"
"traffic accident); V48.7 (Car occupant injured in noncollision transport accident, person on outside of vehicle injured in"
"traffic accident); V48.9 (Car occupant injured in noncollision transport accident, unspecified car occupant injured in traffic"
"accident); V49.0 (Driver injured in collision with other and unspecified motor vehicles in nontraffic accident); V49.1"
"(Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident); V49.2 (Unspecified car"
"occupant injured in collision with other and unspecified motor vehicles in nontraffic accident); V49.3 (Car occupant [any]"
"injured in unspecified nontraffic accident); V49.4 (Driver injured in collision with other and unspecified motor vehicles in"
"traffic accident); V49.5 (Passenger injured in collision with other and unspecified motor vehicles in traffic accident); V49.6"
"(Unspecified car occupant injured in collision with other and unspecified motor vehicles in traffic accident); V49.8 (Car"
"occupant [any] injured in other specified transport accidents); V49.9 (Car occupant [any] injured in unspecified traffic"
"accident); V50.0 (Occupant of pick-up truck or van injured in collision with pedestrian or animal, driver injured in nontraffic"
"accident); V50.1 (Occupant of pick-up truck or van injured in collision with pedestrian or animal, passenger injured in"
"nontraffic accident); V50.2 (Occupant of pick-up truck or van injured in collision with pedestrian or animal, person on outside"
"of vehicle injured in nontraffic accident); V50.3 (Occupant of pick-up truck or van injured in collision with pedestrian or"
"animal, unspecified occupant of pick-up truck or van injured in nontraffic accident); V50.4 (Occupant of pick-up truck or van"
"injured in collision with pedestrian or animal, person injured while boarding or alighting); V50.5 (Occupant of pick-up truck or"
"van injured in collision with pedestrian or animal, driver injured in traffic accident); V50.6 (Occupant of pick-up truck or van"
"injured in collision with pedestrian or animal, passenger injured in traffic accident); V50.7 (Occupant of pick-up truck or van"
"injured in collision with pedestrian or animal, person on outside of vehicle injured in traffic accident); V50.9 (Occupant of"
"pick-up truck or van injured in collision with pedestrian or animal, unspecified occupant of pick-up truck or van injured in"
"traffic accident); V51.0 (Occupant of pick-up truck or van injured in collision with pedal cycle, driver injured in nontraffic"
"accident); V51.1 (Occupant of pick-up truck or van injured in collision with pedal cycle, passenger injured in nontraffic"
"accident); V51.2 (Occupant of pick-up truck or van injured in collision with pedal cycle, person on outside of vehicle injured"
"in nontraffic accident); V51.3 (Occupant of pick-up truck or van injured in collision with pedal cycle, unspecified occupant of"
"pick-up truck or van injured in nontraffic accident); V51.4 (Occupant of pick-up truck or van injured in collision with pedal"
"cycle, person injured while boarding or alighting); V51.5 (Occupant of pick-up truck or van injured in collision with pedal"
"cycle, driver injured in traffic accident); V51.6 (Occupant of pick-up truck or van injured in collision with pedal cycle,"
"passenger injured in traffic accident); V51.7 (Occupant of pick-up truck or van injured in collision with pedal cycle, person on"
"outside of vehicle injured in traffic accident); V51.9 (Occupant of pick-up truck or van injured in collision with pedal cycle,"
"unspecified occupant of pick-up truck or van injured in traffic accident); V52.0 (Occupant of pick-up truck or van injured in"
"collision with two- or three-wheeled motor vehicle, driver injured in nontraffic accident); V52.1 (Occupant of pick-up truck or"
"van injured in collision with two- or three-wheeled motor vehicle, passenger injured in nontraffic accident); V52.2 (Occupant of"
"pick-up truck or van injured in collision with two- or three-wheeled motor vehicle, person on outside of vehicle injured in"
"nontraffic accident); V52.3 (Occupant of pick-up truck or van injured in collision with two- or three-wheeled motor vehicle,"
"unspecified occupant of pick-up truck or van injured in nontraffic accident); V52.4 (Occupant of pick-up truck or van injured in"
"collision with two- or three-wheeled motor vehicle, person injured while boarding or alighting); V52.5 (Occupant of pick-up"
"truck or van injured in collision with two- or three-wheeled motor vehicle, driver injured in traffic accident); V52.6 (Occupant"
"of pick-up truck or van injured in collision with two- or three-wheeled motor vehicle, passenger injured in traffic accident);"
"V52.7 (Occupant of pick-up truck or van injured in collision with two- or three-wheeled motor vehicle, person on outside of"
"vehicle injured in traffic accident); V52.9 (Occupant of pick-up truck or van injured in collision with two- or three-wheeled"
"motor vehicle, unspecified occupant of pick-up truck or van injured in traffic accident); V53.0 (Occupant of pick-up truck or"
"van injured in collision with car, pick-up truck or van, driver injured in nontraffic accident); V53.1 (Occupant of pick-up"
"truck or van injured in collision with car, pick-up truck or van, passenger injured in nontraffic accident); V53.2 (Occupant of"
"pick-up truck or van injured in collision with car, pick-up truck or van, person on outside of vehicle injured in nontraffic"
"accident); V53.3 (Occupant of pick-up truck or van injured in collision with car, pick-up truck or van, unspecified occupant of"
"pick-up truck or van injured in nontraffic accident); V53.4 (Occupant of pick-up truck or van injured in collision with car,"
"pick-up truck or van, person injured while boarding or alighting); V53.5 (Occupant of pick-up truck or van injured in collision"
"with car, pick-up truck or van, driver injured in traffic accident); V53.6 (Occupant of pick-up truck or van injured in"
"collision with car, pick-up truck or van, passenger injured in traffic accident); V53.7 (Occupant of pick-up truck or van"
"injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident); V53.9 (Occupant"
"of pick-up truck or van injured in collision with car, pick-up truck or van, unspecified occupant of pick-up truck or van"
"injured in traffic accident); V54.0 (Occupant of pick-up truck or van injured in collision with heavy transport vehicle or bus,"
"driver injured in nontraffic accident); V54.1 (Occupant of pick-up truck or van injured in collision with heavy transport"
"vehicle or bus, passenger injured in nontraffic accident); V54.2 (Occupant of pick-up truck or van injured in collision with"
"heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic accident); V54.3 (Occupant of pick-up truck"
"or van injured in collision with heavy transport vehicle or bus, unspecified occupant of pick-up truck or van injured in"
"nontraffic accident); V54.4 (Occupant of pick-up truck or van injured in collision with heavy transport vehicle or bus, person"
"injured while boarding or alighting); V54.5 (Occupant of pick-up truck or van injured in collision with heavy transport vehicle"
"or bus, driver injured in traffic accident); V54.6 (Occupant of pick-up truck or van injured in collision with heavy transport"
"vehicle or bus, passenger injured in traffic accident); V54.7 (Occupant of pick-up truck or van injured in collision with heavy"
"transport vehicle or bus, person on outside of vehicle injured in traffic accident); V54.9 (Occupant of pick-up truck or van"
"injured in collision with heavy transport vehicle or bus, unspecified occupant of pick-up truck or van injured in traffic"
"accident); V55.0 (Occupant of pick-up truck or van injured in collision with railway train or railway vehicle, driver injured in"
"nontraffic accident); V55.1 (Occupant of pick-up truck or van injured in collision with railway train or railway vehicle,"
"passenger injured in nontraffic accident); V55.2 (Occupant of pick-up truck or van injured in collision with railway train or"
"railway vehicle, person on outside of vehicle injured in nontraffic accident); V55.3 (Occupant of pick-up truck or van injured"
"in collision with railway train or railway vehicle, unspecified occupant of pick-up truck or van injured in nontraffic"
"accident); V55.4 (Occupant of pick-up truck or van injured in collision with railway train or railway vehicle, person injured"
"while boarding or alighting); V55.5 (Occupant of pick-up truck or van injured in collision with railway train or railway"
"vehicle, driver injured in traffic accident); V55.6 (Occupant of pick-up truck or van injured in collision with railway train or"
"railway vehicle, passenger injured in traffic accident); V55.7 (Occupant of pick-up truck or van injured in collision with"
"railway train or railway vehicle, person on outside of vehicle injured in traffic accident); V55.9 (Occupant of pick-up truck or"
"van injured in collision with railway train or railway vehicle, unspecified occupant of pick-up truck or van injured in traffic"
"accident); V56.0 (Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in"
"nontraffic accident); V56.1 (Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger"
"injured in nontraffic accident); V56.2 (Occupant of pick-up truck or van injured in collision with other nonmotor vehicle,"
"person on outside of vehicle injured in nontraffic accident); V56.3 (Occupant of pick-up truck or van injured in collision with"
"other nonmotor vehicle, unspecified occupant of pick-up truck or van injured in nontraffic accident); V56.4 (Occupant of pick-up"
"truck or van injured in collision with other nonmotor vehicle, person injured while boarding or alighting); V56.5 (Occupant of"
"pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in traffic accident); V56.6 (Occupant of"
"pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in traffic accident); V56.7 (Occupant"
"of pick-up truck or van injured in collision with other nonmotor vehicle, person on outside of vehicle injured in traffic"
"accident); V56.9 (Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, unspecified occupant of"
"pick-up truck or van injured in traffic accident); V57.0 (Occupant of pick-up truck or van injured in collision with fixed or"
"stationary object, driver injured in nontraffic accident); V57.1 (Occupant of pick-up truck or van injured in collision with"
"fixed or stationary object, passenger injured in nontraffic accident); V57.2 (Occupant of pick-up truck or van injured in"
"collision with fixed or stationary object, person on outside of vehicle injured in nontraffic accident); V57.3 (Occupant of"
"pick-up truck or van injured in collision with fixed or stationary object, unspecified occupant of pick-up truck or van injured"
"in nontraffic accident); V57.4 (Occupant of pick-up truck or van injured in collision with fixed or stationary object, person"
"injured while boarding or alighting); V57.5 (Occupant of pick-up truck or van injured in collision with fixed or stationary"
"object, driver injured in traffic accident); V57.6 (Occupant of pick-up truck or van injured in collision with fixed or"
"stationary object, passenger injured in traffic accident); V57.7 (Occupant of pick-up truck or van injured in collision with"
"fixed or stationary object, person on outside of vehicle injured in traffic accident); V57.9 (Occupant of pick-up truck or van"
"injured in collision with fixed or stationary object, unspecified occupant of pick-up truck or van injured in traffic accident);"
"V58.0 (Occupant of pick-up truck or van injured in noncollision transport accident, driver injured in nontraffic accident);"
"V58.1 (Occupant of pick-up truck or van injured in noncollision transport accident, passenger injured in nontraffic accident);"
"V58.2 (Occupant of pick-up truck or van injured in noncollision transport accident, person on outside of vehicle injured in"
"nontraffic accident); V58.3 (Occupant of pick-up truck or van injured in noncollision transport accident, unspecified occupant"
"of pick-up truck or van injured in nontraffic accident); V58.4 (Occupant of pick-up truck or van injured in noncollision"
"transport accident, person injured while boarding or alighting); V58.5 (Occupant of pick-up truck or van injured in noncollision"
"transport accident, driver injured in traffic accident); V58.6 (Occupant of pick-up truck or van injured in noncollision"
"transport accident, passenger injured in traffic accident); V58.7 (Occupant of pick-up truck or van injured in noncollision"
"transport accident, person on outside of vehicle injured in traffic accident); V58.9 (Occupant of pick-up truck or van injured"
"in noncollision transport accident, unspecified occupant of pick-up truck or van injured in traffic accident); V59.0 (Driver"
"injured in collision with other and unspecified motor vehicles in nontraffic accident); V59.1 (Passenger injured in collision"
"with other and unspecified motor vehicles in nontraffic accident); V59.2 (Unspecified occupant of pick-up truck or van injured"
"in collision with other and unspecified motor vehicles in nontraffic accident); V59.3 (Occupant [any] of pick-up truck or van"
"injured in unspecified nontraffic accident); V59.4 (Driver injured in collision with other and unspecified motor vehicles in"
"traffic accident); V59.5 (Passenger injured in collision with other and unspecified motor vehicles in traffic accident); V59.6"
"(Unspecified occupant of pick-up truck or van injured in collision with other and unspecified motor vehicles in traffic"
"accident); V59.8 (Occupant [any] of pick-up truck or van injured in other specified transport accidents); V59.9 (Occupant [any]"
"of pick-up truck or van injured in unspecified traffic accident); V60.0 (Occupant of heavy transport vehicle injured in"
"collision with pedestrian or animal, driver injured in nontraffic accident); V60.1 (Occupant of heavy transport vehicle injured"
"in collision with pedestrian or animal, passenger injured in nontraffic accident); V60.2 (Occupant of heavy transport vehicle"
"injured in collision with pedestrian or animal, person on outside of vehicle injured in nontraffic accident); V60.3 (Occupant of"
"heavy transport vehicle injured in collision with pedestrian or animal, unspecified occupant of heavy transport vehicle injured"
"in nontraffic accident); V60.4 (Occupant of heavy transport vehicle injured in collision with pedestrian or animal, person"
"injured while boarding or alighting); V60.5 (Occupant of heavy transport vehicle injured in collision with pedestrian or animal,"
"driver injured in traffic accident); V60.6 (Occupant of heavy transport vehicle injured in collision with pedestrian or animal,"
"passenger injured in traffic accident); V60.7 (Occupant of heavy transport vehicle injured in collision with pedestrian or"
"animal, person on outside of vehicle injured in traffic accident); V60.9 (Occupant of heavy transport vehicle injured in"
"collision with pedestrian or animal, unspecified occupant of heavy transport vehicle injured in traffic accident); V61.0"
"(Occupant of heavy transport vehicle injured in collision with pedal cycle, driver injured in nontraffic accident); V61.1"
"(Occupant of heavy transport vehicle injured in collision with pedal cycle, passenger injured in nontraffic accident); V61.2"
"(Occupant of heavy transport vehicle injured in collision with pedal cycle, person on outside of vehicle injured in nontraffic"
"accident); V61.3 (Occupant of heavy transport vehicle injured in collision with pedal cycle, unspecified occupant of heavy"
"transport vehicle injured in nontraffic accident); V61.4 (Occupant of heavy transport vehicle injured in collision with pedal"
"cycle, person injured while boarding or alighting); V61.5 (Occupant of heavy transport vehicle injured in collision with pedal"
"cycle, driver injured in traffic accident); V61.6 (Occupant of heavy transport vehicle injured in collision with pedal cycle,"
"passenger injured in traffic accident); V61.7 (Occupant of heavy transport vehicle injured in collision with pedal cycle, person"
"on outside of vehicle injured in traffic accident); V61.9 (Occupant of heavy transport vehicle injured in collision with pedal"
"cycle, unspecified occupant of heavy transport vehicle injured in traffic accident); V62.0 (Occupant of heavy transport vehicle"
"injured in collision with two- or three-wheeled motor vehicle, driver injured in nontraffic accident); V62.1 (Occupant of heavy"
"transport vehicle injured in collision with two- or three-wheeled motor vehicle, passenger injured in nontraffic accident);"
"V62.2 (Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, person on outside of"
"vehicle injured in nontraffic accident); V62.3 (Occupant of heavy transport vehicle injured in collision with two- or"
"three-wheeled motor vehicle, unspecified occupant of heavy transport vehicle injured in nontraffic accident); V62.4 (Occupant of"
"heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, person injured while boarding or"
"alighting); V62.5 (Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, driver"
"injured in traffic accident); V62.6 (Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor"
"vehicle, passenger injured in traffic accident); V62.7 (Occupant of heavy transport vehicle injured in collision with two- or"
"three-wheeled motor vehicle, person on outside of vehicle injured in traffic accident); V62.9 (Occupant of heavy transport"
"vehicle injured in collision with two- or three-wheeled motor vehicle, unspecified occupant of heavy transport vehicle injured"
"in traffic accident); V63.0 (Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, driver"
"injured in nontraffic accident); V63.1 (Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van,"
"passenger injured in nontraffic accident); V63.2 (Occupant of heavy transport vehicle injured in collision with car, pick-up"
"truck or van, person on outside of vehicle injured in nontraffic accident); V63.3 (Occupant of heavy transport vehicle injured"
"in collision with car, pick-up truck or van, unspecified occupant of heavy transport vehicle injured in nontraffic accident);"
"V63.4 (Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, person injured while boarding or"
"alighting); V63.5 (Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, driver injured in"
"traffic accident); V63.6 (Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, passenger"
"injured in traffic accident); V63.7 (Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van,"
"person on outside of vehicle injured in traffic accident); V63.9 (Occupant of heavy transport vehicle injured in collision with"
"car, pick-up truck or van, unspecified occupant of heavy transport vehicle injured in traffic accident); V64.0 (Occupant of"
"heavy transport vehicle injured in collision with heavy transport vehicle or bus, driver injured in nontraffic accident); V64.1"
"(Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus, passenger injured in nontraffic"
"accident); V64.2 (Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus, person on"
"outside of vehicle injured in nontraffic accident); V64.3 (Occupant of heavy transport vehicle injured in collision with heavy"
"transport vehicle or bus, unspecified occupant of heavy transport vehicle injured in nontraffic accident); V64.4 (Occupant of"
"heavy transport vehicle injured in collision with heavy transport vehicle or bus, person injured while boarding or alighting);"
"V64.5 (Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus, driver injured in traffic"
"accident); V64.6 (Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus, passenger"
"injured in traffic accident); V64.7 (Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or"
"bus, person on outside of vehicle injured in traffic accident); V64.9 (Occupant of heavy transport vehicle injured in collision"
"with heavy transport vehicle or bus, unspecified occupant of heavy transport vehicle injured in traffic accident); V65.0"
"(Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, driver injured in nontraffic"
"accident); V65.1 (Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, passenger"
"injured in nontraffic accident); V65.2 (Occupant of heavy transport vehicle injured in collision with railway train or railway"
"vehicle, person on outside of vehicle injured in nontraffic accident); V65.3 (Occupant of heavy transport vehicle injured in"
"collision with railway train or railway vehicle, unspecified occupant of heavy transport vehicle injured in nontraffic"
"accident); V65.4 (Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle, person injured"
"while boarding or alighting); V65.5 (Occupant of heavy transport vehicle injured in collision with railway train or railway"
"vehicle, driver injured in traffic accident); V65.6 (Occupant of heavy transport vehicle injured in collision with railway train"
"or railway vehicle, passenger injured in traffic accident); V65.7 (Occupant of heavy transport vehicle injured in collision with"
"railway train or railway vehicle, person on outside of vehicle injured in traffic accident); V65.9 (Occupant of heavy transport"
"vehicle injured in collision with railway train or railway vehicle, unspecified occupant of heavy transport vehicle injured in"
"traffic accident); V66.0 (Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle, driver injured"
"in nontraffic accident); V66.1 (Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle, passenger"
"injured in nontraffic accident); V66.2 (Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle,"
"person on outside of vehicle injured in nontraffic accident); V66.3 (Occupant of heavy transport vehicle injured in collision"
"with other nonmotor vehicle, unspecified occupant of heavy transport vehicle injured in nontraffic accident); V66.4 (Occupant of"
"heavy transport vehicle injured in collision with other nonmotor vehicle, person injured while boarding or alighting); V66.5"
"(Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle, driver injured in traffic accident);"
"V66.6 (Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle, passenger injured in traffic"
"accident); V66.7 (Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle, person on outside of"
"vehicle injured in traffic accident); V66.9 (Occupant of heavy transport vehicle injured in collision with other nonmotor"
"vehicle, unspecified occupant of heavy transport vehicle injured in traffic accident); V67.0 (Occupant of heavy transport"
"vehicle injured in collision with fixed or stationary object, driver injured in nontraffic accident); V67.1 (Occupant of heavy"
"transport vehicle injured in collision with fixed or stationary object, passenger injured in nontraffic accident); V67.2"
"(Occupant of heavy transport vehicle injured in collision with fixed or stationary object, person on outside of vehicle injured"
"in nontraffic accident); V67.3 (Occupant of heavy transport vehicle injured in collision with fixed or stationary object,"
"unspecified occupant of heavy transport vehicle injured in nontraffic accident); V67.4 (Occupant of heavy transport vehicle"
"injured in collision with fixed or stationary object, person injured while boarding or alighting); V67.5 (Occupant of heavy"
"transport vehicle injured in collision with fixed or stationary object, driver injured in traffic accident); V67.6 (Occupant of"
"heavy transport vehicle injured in collision with fixed or stationary object, passenger injured in traffic accident); V67.7"
"(Occupant of heavy transport vehicle injured in collision with fixed or stationary object, person on outside of vehicle injured"
"in traffic accident); V67.9 (Occupant of heavy transport vehicle injured in collision with fixed or stationary object,"
"unspecified occupant of heavy transport vehicle injured in traffic accident); V68.0 (Occupant of heavy transport vehicle injured"
"in noncollision transport accident, driver injured in nontraffic accident); V68.1 (Occupant of heavy transport vehicle injured"
"in noncollision transport accident, passenger injured in nontraffic accident); V68.2 (Occupant of heavy transport vehicle"
"injured in noncollision transport accident, person on outside of vehicle injured in nontraffic accident); V68.3 (Occupant of"
"heavy transport vehicle injured in noncollision transport accident, unspecified occupant of heavy transport vehicle injured in"
"nontraffic accident); V68.4 (Occupant of heavy transport vehicle injured in noncollision transport accident, person injured"
"while boarding or alighting); V68.5 (Occupant of heavy transport vehicle injured in noncollision transport accident, driver"
"injured in traffic accident); V68.6 (Occupant of heavy transport vehicle injured in noncollision transport accident, passenger"
"injured in traffic accident); V68.7 (Occupant of heavy transport vehicle injured in noncollision transport accident, person on"
"outside of vehicle injured in traffic accident); V68.9 (Occupant of heavy transport vehicle injured in noncollision transport"
"accident, unspecified occupant of heavy transport vehicle injured in traffic accident); V69.0 (Driver injured in collision with"
"other and unspecified motor vehicles in nontraffic accident); V69.1 (Passenger injured in collision with other and unspecified"
"motor vehicles in nontraffic accident); V69.2 (Unspecified occupant of heavy transport vehicle injured in collision with other"
"and unspecified motor vehicles in nontraffic accident); V69.3 (Occupant [any] of heavy transport vehicle injured in unspecified"
"nontraffic accident); V69.4 (Driver injured in collision with other and unspecified motor vehicles in traffic accident); V69.5"
"(Passenger injured in collision with other and unspecified motor vehicles in traffic accident); V69.6 (Unspecified occupant of"
"heavy transport vehicle injured in collision with other and unspecified motor vehicles in traffic accident); V69.8 (Occupant"
"[any] of heavy transport vehicle injured in other specified transport accidents); V69.9 (Occupant [any] of heavy transport"
"vehicle injured in unspecified traffic accident); V70.0 (Bus occupant injured in collision with pedestrian or animal, driver"
"injured in nontraffic accident); V70.1 (Bus occupant injured in collision with pedestrian or animal, passenger injured in"
"nontraffic accident); V70.2 (Bus occupant injured in collision with pedestrian or animal, person on outside of vehicle injured"
"in nontraffic accident); V70.3 (Bus occupant injured in collision with pedestrian or animal, unspecified bus occupant injured in"
"nontraffic accident); V70.4 (Bus occupant injured in collision with pedestrian or animal, person injured while boarding or"
"alighting); V70.5 (Bus occupant injured in collision with pedestrian or animal, driver injured in traffic accident); V70.6 (Bus"
"occupant injured in collision with pedestrian or animal, passenger injured in traffic accident); V70.7 (Bus occupant injured in"
"collision with pedestrian or animal, person on outside of vehicle injured in traffic accident); V70.9 (Bus occupant injured in"
"collision with pedestrian or animal, unspecified bus occupant injured in traffic accident); V71.0 (Bus occupant injured in"
"collision with pedal cycle, driver injured in nontraffic accident); V71.1 (Bus occupant injured in collision with pedal cycle,"
"passenger injured in nontraffic accident); V71.2 (Bus occupant injured in collision with pedal cycle, person on outside of"
"vehicle injured in nontraffic accident); V71.3 (Bus occupant injured in collision with pedal cycle, unspecified bus occupant"
"injured in nontraffic accident); V71.4 (Bus occupant injured in collision with pedal cycle, person injured while boarding or"
"alighting); V71.5 (Bus occupant injured in collision with pedal cycle, driver injured in traffic accident); V71.6 (Bus occupant"
"injured in collision with pedal cycle, passenger injured in traffic accident); V71.7 (Bus occupant injured in collision with"
"pedal cycle, person on outside of vehicle injured in traffic accident); V71.9 (Bus occupant injured in collision with pedal"
"cycle, unspecified bus occupant injured in traffic accident); V72.0 (Bus occupant injured in collision with two- or"
"three-wheeled motor vehicle, driver injured in nontraffic accident); V72.1 (Bus occupant injured in collision with two- or"
"three-wheeled motor vehicle, passenger injured in nontraffic accident); V72.2 (Bus occupant injured in collision with two- or"
"three-wheeled motor vehicle, person on outside of vehicle injured in nontraffic accident); V72.3 (Bus occupant injured in"
"collision with two- or three-wheeled motor vehicle, unspecified bus occupant injured in nontraffic accident); V72.4 (Bus"
"occupant injured in collision with two- or three-wheeled motor vehicle, person injured while boarding or alighting); V72.5 (Bus"
"occupant injured in collision with two- or three-wheeled motor vehicle, driver injured in traffic accident); V72.6 (Bus occupant"
"injured in collision with two- or three-wheeled motor vehicle, passenger injured in traffic accident); V72.7 (Bus occupant"
"injured in collision with two- or three-wheeled motor vehicle, person on outside of vehicle injured in traffic accident); V72.9"
"(Bus occupant injured in collision with two- or three-wheeled motor vehicle, unspecified bus occupant injured in traffic"
"accident); V73.0 (Bus occupant injured in collision with car, pick-up truck or van, driver injured in nontraffic accident);"
"V73.1 (Bus occupant injured in collision with car, pick-up truck or van, passenger injured in nontraffic accident); V73.2 (Bus"
"occupant injured in collision with car, pick-up truck or van, person on outside of vehicle injured in nontraffic accident);"
"V73.3 (Bus occupant injured in collision with car, pick-up truck or van, unspecified bus occupant injured in nontraffic"
"accident); V73.4 (Bus occupant injured in collision with car, pick-up truck or van, person injured while boarding or alighting);"
"V73.5 (Bus occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident); V73.6 (Bus"
"occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident); V73.7 (Bus occupant"
"injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident); V73.9 (Bus"
"occupant injured in collision with car, pick-up truck or van, unspecified bus occupant injured in traffic accident); V74.0 (Bus"
"occupant injured in collision with heavy transport vehicle or bus, driver injured in nontraffic accident); V74.1 (Bus occupant"
"injured in collision with heavy transport vehicle or bus, passenger injured in nontraffic accident); V74.2 (Bus occupant injured"
"in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic accident); V74.3 (Bus"
"occupant injured in collision with heavy transport vehicle or bus, unspecified bus occupant injured in nontraffic accident);"
"V74.4 (Bus occupant injured in collision with heavy transport vehicle or bus, person injured while boarding or alighting); V74.5"
"(Bus occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident); V74.6 (Bus occupant"
"injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident); V74.7 (Bus occupant injured in"
"collision with heavy transport vehicle or bus, person on outside of vehicle injured in traffic accident); V74.9 (Bus occupant"
"injured in collision with heavy transport vehicle or bus, unspecified bus occupant injured in traffic accident); V75.0 (Bus"
"occupant injured in collision with railway train or railway vehicle, driver injured in nontraffic accident); V75.1 (Bus occupant"
"injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident); V75.2 (Bus occupant"
"injured in collision with railway train or railway vehicle, person on outside of vehicle injured in nontraffic accident); V75.3"
