"Notes","Five-Year Age Groups","Five-Year Age Groups Code","Year","Year Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"60-64 years ","60-64","2007","2007","Male","M","White","2106-3",5585,472301,1182.5
,"60-64 years ","60-64","2008","2008","Female","F","Black or African American","2054-5",612,51083,1198.1
,"60-64 years ","60-64","2008","2008","Female","F","White","2106-3",3894,507036,768.0
,"60-64 years ","60-64","2008","2008","Male","M","Black or African American","2054-5",865,44410,1947.8
,"60-64 years ","60-64","2008","2008","Male","M","White","2106-3",5944,489372,1214.6
,"60-64 years ","60-64","2009","2009","Female","F","Black or African American","2054-5",718,54284,1322.7
,"60-64 years ","60-64","2009","2009","Female","F","White","2106-3",3829,530225,722.1
,"60-64 years ","60-64","2009","2009","Male","M","Black or African American","2054-5",949,47024,2018.1
,"60-64 years ","60-64","2009","2009","Male","M","White","2106-3",5937,511175,1161.4
,"60-64 years ","60-64","2010","2010","Female","F","Black or African American","2054-5",721,57505,1253.8
,"60-64 years ","60-64","2010","2010","Female","F","White","2106-3",3993,547074,729.9
,"60-64 years ","60-64","2010","2010","Male","M","Black or African American","2054-5",1021,50319,2029.1
,"60-64 years ","60-64","2010","2010","Male","M","White","2106-3",6085,529164,1149.9
,"60-64 years ","60-64","2011","2011","Female","F","Black or African American","2054-5",755,61789,1221.9
,"60-64 years ","60-64","2011","2011","Female","F","White","2106-3",4158,571114,728.1
,"60-64 years ","60-64","2011","2011","Male","M","Black or African American","2054-5",1053,53908,1953.3
,"60-64 years ","60-64","2011","2011","Male","M","White","2106-3",6301,550846,1143.9
,"60-64 years ","60-64","2012","2012","Female","F","Black or African American","2054-5",785,63106,1243.9
,"60-64 years ","60-64","2012","2012","Female","F","White","2106-3",4136,561716,736.3
,"60-64 years ","60-64","2012","2012","Male","M","Black or African American","2054-5",1086,55222,1966.6
,"60-64 years ","60-64","2012","2012","Male","M","White","2106-3",6347,540582,1174.1
,"60-64 years ","60-64","2013","2013","Female","F","Black or African American","2054-5",785,64521,1216.7
,"60-64 years ","60-64","2013","2013","Female","F","White","2106-3",3989,565840,705.0
,"60-64 years ","60-64","2013","2013","Male","M","Black or African American","2054-5",1147,56564,2027.8
,"60-64 years ","60-64","2013","2013","Male","M","White","2106-3",6484,543430,1193.2
,"60-64 years ","60-64","2014","2014","Female","F","Black or African American","2054-5",781,66180,1180.1
,"60-64 years ","60-64","2014","2014","Female","F","White","2106-3",3975,572758,694.0
,"60-64 years ","60-64","2014","2014","Male","M","Black or African American","2054-5",1168,58506,1996.4
,"60-64 years ","60-64","2014","2014","Male","M","White","2106-3",6475,550461,1176.3
,"60-64 years ","60-64","2015","2015","Female","F","Black or African American","2054-5",819,68004,1204.3
,"60-64 years ","60-64","2015","2015","Female","F","White","2106-3",4065,579851,701.0
,"60-64 years ","60-64","2015","2015","Male","M","Black or African American","2054-5",1259,60476,2081.8
,"60-64 years ","60-64","2015","2015","Male","M","White","2106-3",6562,558030,1175.9
,"60-64 years ","60-64","2016","2016","Female","F","Black or African American","2054-5",878,69686,1259.9
,"60-64 years ","60-64","2016","2016","Female","F","White","2106-3",4131,583899,707.5
,"60-64 years ","60-64","2016","2016","Male","M","Black or African American","2054-5",1295,62591,2069.0
,"60-64 years ","60-64","2016","2016","Male","M","White","2106-3",6863,563107,1218.8
,"60-64 years ","60-64","2017","2017","Female","F","Black or African American","2054-5",904,72359,1249.3
,"60-64 years ","60-64","2017","2017","Female","F","White","2106-3",4219,588348,717.1
,"60-64 years ","60-64","2017","2017","Male","M","Black or African American","2054-5",1273,65320,1948.9
,"60-64 years ","60-64","2017","2017","Male","M","White","2106-3",6604,570222,1158.1
,"65-69 years","65-69","1999","1999","Female","F","Black or African American","2054-5",764,32276,2367.1
,"65-69 years","65-69","1999","1999","Female","F","White","2106-3",5083,336268,1511.6
,"65-69 years","65-69","1999","1999","Male","M","Black or African American","2054-5",814,27046,3009.7
,"65-69 years","65-69","1999","1999","Male","M","White","2106-3",6721,306327,2194.1
,"65-69 years","65-69","2000","2000","Female","F","Black or African American","2054-5",728,32592,2233.7
,"65-69 years","65-69","2000","2000","Female","F","White","2106-3",4962,333412,1488.2
,"65-69 years","65-69","2000","2000","Male","M","Black or African American","2054-5",862,27241,3164.3
,"65-69 years","65-69","2000","2000","Male","M","White","2106-3",6389,301977,2115.7
,"65-69 years","65-69","2001","2001","Female","F","Black or African American","2054-5",739,33662,2195.4
,"65-69 years","65-69","2001","2001","Female","F","White","2106-3",4917,330008,1490.0
,"65-69 years","65-69","2001","2001","Male","M","Black or African American","2054-5",960,28579,3359.1
,"65-69 years","65-69","2001","2001","Male","M","White","2106-3",6303,298846,2109.1
,"65-69 years","65-69","2002","2002","Female","F","Black or African American","2054-5",727,34651,2098.1
,"65-69 years","65-69","2002","2002","Female","F","White","2106-3",4638,330410,1403.7
,"65-69 years","65-69","2002","2002","Male","M","Black or African American","2054-5",903,29657,3044.8
,"65-69 years","65-69","2002","2002","Male","M","White","2106-3",6230,298690,2085.8
,"65-69 years","65-69","2003","2003","Female","F","Black or African American","2054-5",693,35636,1944.7
,"65-69 years","65-69","2003","2003","Female","F","White","2106-3",4626,335270,1379.8
,"65-69 years","65-69","2003","2003","Male","M","Black or African American","2054-5",890,30519,2916.2
,"65-69 years","65-69","2003","2003","Male","M","White","2106-3",6158,304162,2024.6
,"65-69 years","65-69","2004","2004","Female","F","Black or African American","2054-5",681,36461,1867.7
,"65-69 years","65-69","2004","2004","Female","F","White","2106-3",4442,339529,1308.3
,"65-69 years","65-69","2004","2004","Male","M","Black or African American","2054-5",971,31171,3115.1
,"65-69 years","65-69","2004","2004","Male","M","White","2106-3",5862,308931,1897.5
,"65-69 years","65-69","2005","2005","Female","F","Black or African American","2054-5",706,37180,1898.9
,"65-69 years","65-69","2005","2005","Female","F","White","2106-3",4524,342518,1320.8
,"65-69 years","65-69","2005","2005","Male","M","Black or African American","2054-5",930,31382,2963.5
,"65-69 years","65-69","2005","2005","Male","M","White","2106-3",5796,312507,1854.7
,"65-69 years","65-69","2006","2006","Female","F","Black or African American","2054-5",733,37582,1950.4
,"65-69 years","65-69","2006","2006","Female","F","White","2106-3",4356,346400,1257.5
,"65-69 years","65-69","2006","2006","Male","M","Black or African American","2054-5",875,31181,2806.2
,"65-69 years","65-69","2006","2006","Male","M","White","2106-3",5862,317002,1849.2
,"65-69 years","65-69","2007","2007","Female","F","Black or African American","2054-5",692,38380,1803.0
,"65-69 years","65-69","2007","2007","Female","F","White","2106-3",4246,358108,1185.7
,"65-69 years","65-69","2007","2007","Male","M","Black or African American","2054-5",915,31482,2906.4
,"65-69 years","65-69","2007","2007","Male","M","White","2106-3",5811,328698,1767.9
,"65-69 years","65-69","2008","2008","Female","F","Black or African American","2054-5",700,39602,1767.6
,"65-69 years","65-69","2008","2008","Female","F","White","2106-3",4635,380587,1217.9
,"65-69 years","65-69","2008","2008","Male","M","Black or African American","2054-5",905,31951,2832.5
,"65-69 years","65-69","2008","2008","Male","M","White","2106-3",6200,349348,1774.7
,"65-69 years","65-69","2009","2009","Female","F","Black or African American","2054-5",730,40881,1785.7
,"65-69 years","65-69","2009","2009","Female","F","White","2106-3",4495,396014,1135.1
,"65-69 years","65-69","2009","2009","Male","M","Black or African American","2054-5",928,33060,2807.0
,"65-69 years","65-69","2009","2009","Male","M","White","2106-3",6231,365588,1704.4
,"65-69 years","65-69","2010","2010","Female","F","Black or African American","2054-5",693,41500,1669.9
,"65-69 years","65-69","2010","2010","Female","F","White","2106-3",4638,407507,1138.1
,"65-69 years","65-69","2010","2010","Male","M","Black or African American","2054-5",876,33660,2602.5
,"65-69 years","65-69","2010","2010","Male","M","White","2106-3",6184,377734,1637.1
,"65-69 years","65-69","2011","2011","Female","F","Black or African American","2054-5",717,42487,1687.6
,"65-69 years","65-69","2011","2011","Female","F","White","2106-3",4596,423016,1086.5
,"65-69 years","65-69","2011","2011","Male","M","Black or African American","2054-5",880,34706,2535.6
,"65-69 years","65-69","2011","2011","Male","M","White","2106-3",6399,393945,1624.3
,"65-69 years","65-69","2012","2012","Female","F","Black or African American","2054-5",735,45309,1622.2
,"65-69 years","65-69","2012","2012","Female","F","White","2106-3",4996,462597,1080.0
,"65-69 years","65-69","2012","2012","Male","M","Black or African American","2054-5",958,36944,2593.1
,"65-69 years","65-69","2012","2012","Male","M","White","2106-3",7061,432793,1631.5
,"65-69 years","65-69","2013","2013","Female","F","Black or African American","2054-5",783,47953,1632.8
,"65-69 years","65-69","2013","2013","Female","F","White","2106-3",4997,482981,1034.6
,"65-69 years","65-69","2013","2013","Male","M","Black or African American","2054-5",978,39164,2497.2
,"65-69 years","65-69","2013","2013","Male","M","White","2106-3",7203,452137,1593.1
,"65-69 years","65-69","2014","2014","Female","F","Black or African American","2054-5",782,50730,1541.5
,"65-69 years","65-69","2014","2014","Female","F","White","2106-3",5130,501701,1022.5
,"65-69 years","65-69","2014","2014","Male","M","Black or African American","2054-5",1043,41535,2511.1
,"65-69 years","65-69","2014","2014","Male","M","White","2106-3",7331,468939,1563.3
,"65-69 years","65-69","2015","2015","Female","F","Black or African American","2054-5",850,53936,1575.9
,"65-69 years","65-69","2015","2015","Female","F","White","2106-3",5510,518965,1061.7
,"65-69 years","65-69","2015","2015","Male","M","Black or African American","2054-5",1200,44370,2704.5
,"65-69 years","65-69","2015","2015","Male","M","White","2106-3",7920,484895,1633.3
,"65-69 years","65-69","2016","2016","Female","F","Black or African American","2054-5",985,56918,1730.6
,"65-69 years","65-69","2016","2016","Female","F","White","2106-3",5578,535706,1041.2
,"65-69 years","65-69","2016","2016","Male","M","Black or African American","2054-5",1238,46654,2653.6
,"65-69 years","65-69","2016","2016","Male","M","White","2106-3",8051,498646,1614.6
,"65-69 years","65-69","2017","2017","Female","F","Black or African American","2054-5",1007,57610,1748.0
,"65-69 years","65-69","2017","2017","Female","F","White","2106-3",5446,521747,1043.8
,"65-69 years","65-69","2017","2017","Male","M","Black or African American","2054-5",1380,47130,2928.1
,"65-69 years","65-69","2017","2017","Male","M","White","2106-3",8118,485737,1671.3
,"70-74 years","70-74","1999","1999","Female","F","Black or African American","2054-5",928,26328,3524.8
,"70-74 years","70-74","1999","1999","Female","F","White","2106-3",8092,347210,2330.6
,"70-74 years","70-74","1999","1999","Male","M","Black or African American","2054-5",980,19427,5044.5
,"70-74 years","70-74","1999","1999","Male","M","White","2106-3",9959,279317,3565.5
,"70-74 years","70-74","2000","2000","Female","F","Black or African American","2054-5",826,27008,3058.4
,"70-74 years","70-74","2000","2000","Female","F","White","2106-3",7751,341252,2271.3
,"70-74 years","70-74","2000","2000","Male","M","Black or African American","2054-5",976,19649,4967.2
,"70-74 years","70-74","2000","2000","Male","M","White","2106-3",9346,276449,3380.7
,"70-74 years","70-74","2001","2001","Female","F","Black or African American","2054-5",822,27168,3025.6
,"70-74 years","70-74","2001","2001","Female","F","White","2106-3",7540,330743,2279.7
,"70-74 years","70-74","2001","2001","Male","M","Black or African American","2054-5",967,20186,4790.4
,"70-74 years","70-74","2001","2001","Male","M","White","2106-3",8982,275291,3262.7
,"70-74 years","70-74","2002","2002","Female","F","Black or African American","2054-5",808,27181,2972.7
,"70-74 years","70-74","2002","2002","Female","F","White","2106-3",7331,320680,2286.1
,"70-74 years","70-74","2002","2002","Male","M","Black or African American","2054-5",950,20716,4585.8
,"70-74 years","70-74","2002","2002","Male","M","White","2106-3",8835,272558,3241.5
,"70-74 years","70-74","2003","2003","Female","F","Black or African American","2054-5",779,27689,2813.4
,"70-74 years","70-74","2003","2003","Female","F","White","2106-3",6941,312640,2220.1
,"70-74 years","70-74","2003","2003","Male","M","Black or African American","2054-5",943,21450,4396.3
,"70-74 years","70-74","2003","2003","Male","M","White","2106-3",8402,268898,3124.6
,"70-74 years","70-74","2004","2004","Female","F","Black or African American","2054-5",799,28368,2816.6
,"70-74 years","70-74","2004","2004","Female","F","White","2106-3",6573,305594,2150.9
,"70-74 years","70-74","2004","2004","Male","M","Black or African American","2054-5",906,22192,4082.6
,"70-74 years","70-74","2004","2004","Male","M","White","2106-3",7955,264446,3008.2
,"70-74 years","70-74","2005","2005","Female","F","Black or African American","2054-5",839,28947,2898.4
,"70-74 years","70-74","2005","2005","Female","F","White","2106-3",6130,300542,2039.6
,"70-74 years","70-74","2005","2005","Male","M","Black or African American","2054-5",935,23097,4048.1
,"70-74 years","70-74","2005","2005","Male","M","White","2106-3",7622,260696,2923.7
,"70-74 years","70-74","2006","2006","Female","F","Black or African American","2054-5",779,29494,2641.2
,"70-74 years","70-74","2006","2006","Female","F","White","2106-3",5980,295302,2025.0
,"70-74 years","70-74","2006","2006","Male","M","Black or African American","2054-5",954,23871,3996.5
,"70-74 years","70-74","2006","2006","Male","M","White","2106-3",7263,255971,2837.4
,"70-74 years","70-74","2007","2007","Female","F","Black or African American","2054-5",830,30188,2749.4
,"70-74 years","70-74","2007","2007","Female","F","White","2106-3",5893,295465,1994.5
,"70-74 years","70-74","2007","2007","Male","M","Black or African American","2054-5",988,24583,4019.0
,"70-74 years","70-74","2007","2007","Male","M","White","2106-3",7087,255826,2770.2
,"70-74 years","70-74","2008","2008","Female","F","Black or African American","2054-5",825,30816,2677.2
,"70-74 years","70-74","2008","2008","Female","F","White","2106-3",5819,299416,1943.4
,"70-74 years","70-74","2008","2008","Male","M","Black or African American","2054-5",943,25061,3762.8
,"70-74 years","70-74","2008","2008","Male","M","White","2106-3",6863,260955,2630.0
,"70-74 years","70-74","2009","2009","Female","F","Black or African American","2054-5",770,31625,2434.8
,"70-74 years","70-74","2009","2009","Female","F","White","2106-3",5678,305109,1861.0
,"70-74 years","70-74","2009","2009","Male","M","Black or African American","2054-5",921,25707,3582.7
,"70-74 years","70-74","2009","2009","Male","M","White","2106-3",6898,267167,2581.9
,"70-74 years","70-74","2010","2010","Female","F","Black or African American","2054-5",799,32084,2490.3
,"70-74 years","70-74","2010","2010","Female","F","White","2106-3",5532,308079,1795.6
,"70-74 years","70-74","2010","2010","Male","M","Black or African American","2054-5",898,25866,3471.7
,"70-74 years","70-74","2010","2010","Male","M","White","2106-3",6831,270600,2524.4
,"70-74 years","70-74","2011","2011","Female","F","Black or African American","2054-5",783,33384,2345.4
,"70-74 years","70-74","2011","2011","Female","F","White","2106-3",5657,317739,1780.4
,"70-74 years","70-74","2011","2011","Male","M","Black or African American","2054-5",979,26485,3696.4
,"70-74 years","70-74","2011","2011","Male","M","White","2106-3",6937,280128,2476.4
,"70-74 years","70-74","2012","2012","Female","F","Black or African American","2054-5",812,34295,2367.7
,"70-74 years","70-74","2012","2012","Female","F","White","2106-3",5661,330009,1715.4
,"70-74 years","70-74","2012","2012","Male","M","Black or African American","2054-5",930,26732,3479.0
,"70-74 years","70-74","2012","2012","Male","M","White","2106-3",7286,292079,2494.5
,"70-74 years","70-74","2013","2013","Female","F","Black or African American","2054-5",844,35803,2357.3
,"70-74 years","70-74","2013","2013","Female","F","White","2106-3",6024,352304,1709.9
,"70-74 years","70-74","2013","2013","Male","M","Black or African American","2054-5",1030,27365,3763.9
,"70-74 years","70-74","2013","2013","Male","M","White","2106-3",7601,312841,2429.7
,"70-74 years","70-74","2014","2014","Female","F","Black or African American","2054-5",799,37133,2151.7
,"70-74 years","70-74","2014","2014","Female","F","White","2106-3",6004,367620,1633.2
,"70-74 years","70-74","2014","2014","Male","M","Black or African American","2054-5",1000,28133,3554.5
,"70-74 years","70-74","2014","2014","Male","M","White","2106-3",7898,326615,2418.1
,"70-74 years","70-74","2015","2015","Female","F","Black or African American","2054-5",940,38031,2471.7
,"70-74 years","70-74","2015","2015","Female","F","White","2106-3",6424,383312,1675.9
,"70-74 years","70-74","2015","2015","Male","M","Black or African American","2054-5",1030,28808,3575.4
,"70-74 years","70-74","2015","2015","Male","M","White","2106-3",8362,341360,2449.6
,"70-74 years","70-74","2016","2016","Female","F","Black or African American","2054-5",868,38709,2242.4
,"70-74 years","70-74","2016","2016","Female","F","White","2106-3",6607,394900,1673.1
,"70-74 years","70-74","2016","2016","Male","M","Black or African American","2054-5",1056,29336,3599.7
,"70-74 years","70-74","2016","2016","Male","M","White","2106-3",8514,352447,2415.7
,"70-74 years","70-74","2017","2017","Female","F","Black or African American","2054-5",903,40497,2229.8
,"70-74 years","70-74","2017","2017","Female","F","White","2106-3",6981,426646,1636.3
,"70-74 years","70-74","2017","2017","Male","M","Black or African American","2054-5",1182,30840,3832.7
,"70-74 years","70-74","2017","2017","Male","M","White","2106-3",9231,382383,2414.1
,"75-79 years","75-79","1999","1999","Female","F","Black or African American","2054-5",1110,21769,5099.0
,"75-79 years","75-79","1999","1999","Female","F","White","2106-3",12207,328788,3712.7
,"75-79 years","75-79","1999","1999","Male","M","Black or African American","2054-5",1057,14349,7366.4
,"75-79 years","75-79","1999","1999","Male","M","White","2106-3",12900,240853,5356.0
,"75-79 years","75-79","2000","2000","Female","F","Black or African American","2054-5",1007,21910,4596.1
,"75-79 years","75-79","2000","2000","Female","F","White","2106-3",12283,333217,3686.2
,"75-79 years","75-79","2000","2000","Male","M","Black or African American","2054-5",1003,14557,6890.2
,"75-79 years","75-79","2000","2000","Male","M","White","2106-3",12712,241459,5264.7
,"75-79 years","75-79","2001","2001","Female","F","Black or African American","2054-5",1026,22484,4563.2
,"75-79 years","75-79","2001","2001","Female","F","White","2106-3",12028,328682,3659.5
,"75-79 years","75-79","2001","2001","Male","M","Black or African American","2054-5",995,14786,6729.3
,"75-79 years","75-79","2001","2001","Male","M","White","2106-3",12472,237907,5242.4
,"75-79 years","75-79","2002","2002","Female","F","Black or African American","2054-5",1120,22582,4959.7
,"75-79 years","75-79","2002","2002","Female","F","White","2106-3",11370,321656,3534.8
,"75-79 years","75-79","2002","2002","Male","M","Black or African American","2054-5",1041,14832,7018.6
,"75-79 years","75-79","2002","2002","Male","M","White","2106-3",11961,233329,5126.2
,"75-79 years","75-79","2003","2003","Female","F","Black or African American","2054-5",1064,22558,4716.7
,"75-79 years","75-79","2003","2003","Female","F","White","2106-3",10902,313398,3478.6
,"75-79 years","75-79","2003","2003","Male","M","Black or African American","2054-5",1027,14932,6877.8
,"75-79 years","75-79","2003","2003","Male","M","White","2106-3",11646,230095,5061.4
,"75-79 years","75-79","2004","2004","Female","F","Black or African American","2054-5",943,22393,4211.1
,"75-79 years","75-79","2004","2004","Female","F","White","2106-3",10215,301420,3389.0
,"75-79 years","75-79","2004","2004","Male","M","Black or African American","2054-5",958,14828,6460.7
,"75-79 years","75-79","2004","2004","Male","M","White","2106-3",10831,224782,4818.4
,"75-79 years","75-79","2005","2005","Female","F","Black or African American","2054-5",998,22636,4408.9
,"75-79 years","75-79","2005","2005","Female","F","White","2106-3",9781,291846,3351.4
,"75-79 years","75-79","2005","2005","Male","M","Black or African American","2054-5",946,15140,6248.3
,"75-79 years","75-79","2005","2005","Male","M","White","2106-3",10555,223765,4717.0
,"75-79 years","75-79","2006","2006","Female","F","Black or African American","2054-5",941,22522,4178.1
,"75-79 years","75-79","2006","2006","Female","F","White","2106-3",9256,281619,3286.7
,"75-79 years","75-79","2006","2006","Male","M","Black or African American","2054-5",920,15291,6016.6
,"75-79 years","75-79","2006","2006","Male","M","White","2106-3",10088,221291,4558.7
,"75-79 years","75-79","2007","2007","Female","F","Black or African American","2054-5",918,22452,4088.7
,"75-79 years","75-79","2007","2007","Female","F","White","2106-3",8838,273468,3231.8
,"75-79 years","75-79","2007","2007","Male","M","Black or African American","2054-5",883,15532,5685.0
,"75-79 years","75-79","2007","2007","Male","M","White","2106-3",9822,219192,4481.0
,"75-79 years","75-79","2008","2008","Female","F","Black or African American","2054-5",916,22537,4064.4
,"75-79 years","75-79","2008","2008","Female","F","White","2106-3",8355,266722,3132.5
,"75-79 years","75-79","2008","2008","Male","M","Black or African American","2054-5",875,16112,5430.7
,"75-79 years","75-79","2008","2008","Male","M","White","2106-3",9384,217222,4320.0
,"75-79 years","75-79","2009","2009","Female","F","Black or African American","2054-5",855,23391,3655.3
,"75-79 years","75-79","2009","2009","Female","F","White","2106-3",7947,262259,3030.2
,"75-79 years","75-79","2009","2009","Male","M","Black or African American","2054-5",922,16721,5514.0
,"75-79 years","75-79","2009","2009","Male","M","White","2106-3",9028,215341,4192.4
,"75-79 years","75-79","2010","2010","Female","F","Black or African American","2054-5",843,23706,3556.1
,"75-79 years","75-79","2010","2010","Female","F","White","2106-3",7830,260003,3011.5
,"75-79 years","75-79","2010","2010","Male","M","Black or African American","2054-5",882,17267,5108.0
,"75-79 years","75-79","2010","2010","Male","M","White","2106-3",8740,214217,4080.0
,"75-79 years","75-79","2011","2011","Female","F","Black or African American","2054-5",938,24790,3783.8
,"75-79 years","75-79","2011","2011","Female","F","White","2106-3",7719,257967,2992.2
,"75-79 years","75-79","2011","2011","Male","M","Black or African American","2054-5",920,18423,4993.8
,"75-79 years","75-79","2011","2011","Male","M","White","2106-3",8729,213543,4087.7
,"75-79 years","75-79","2012","2012","Female","F","Black or African American","2054-5",894,25662,3483.8
,"75-79 years","75-79","2012","2012","Female","F","White","2106-3",7734,259944,2975.3
,"75-79 years","75-79","2012","2012","Male","M","Black or African American","2054-5",964,19252,5007.3
,"75-79 years","75-79","2012","2012","Male","M","White","2106-3",8499,215259,3948.3
,"75-79 years","75-79","2013","2013","Female","F","Black or African American","2054-5",933,26580,3510.2
,"75-79 years","75-79","2013","2013","Female","F","White","2106-3",7736,265424,2914.6
,"75-79 years","75-79","2013","2013","Male","M","Black or African American","2054-5",1071,20096,5329.4
,"75-79 years","75-79","2013","2013","Male","M","White","2106-3",8627,220780,3907.5
,"75-79 years","75-79","2014","2014","Female","F","Black or African American","2054-5",945,27456,3441.9
,"75-79 years","75-79","2014","2014","Female","F","White","2106-3",7562,271765,2782.6
,"75-79 years","75-79","2014","2014","Male","M","Black or African American","2054-5",1042,20684,5037.7
,"75-79 years","75-79","2014","2014","Male","M","White","2106-3",8620,227002,3797.3
,"75-79 years","75-79","2015","2015","Female","F","Black or African American","2054-5",987,28433,3471.3
,"75-79 years","75-79","2015","2015","Female","F","White","2106-3",7864,277314,2835.8
,"75-79 years","75-79","2015","2015","Male","M","Black or African American","2054-5",1079,21036,5129.3
,"75-79 years","75-79","2015","2015","Male","M","White","2106-3",9017,232821,3872.9
,"75-79 years","75-79","2016","2016","Female","F","Black or African American","2054-5",1002,29170,3435.0
,"75-79 years","75-79","2016","2016","Female","F","White","2106-3",7939,284912,2786.5
,"75-79 years","75-79","2016","2016","Male","M","Black or African American","2054-5",1063,21159,5023.9
,"75-79 years","75-79","2016","2016","Male","M","White","2106-3",9362,239457,3909.7
,"75-79 years","75-79","2017","2017","Female","F","Black or African American","2054-5",1030,29861,3449.3
,"75-79 years","75-79","2017","2017","Female","F","White","2106-3",8043,292951,2745.5
,"75-79 years","75-79","2017","2017","Male","M","Black or African American","2054-5",1090,21154,5152.7
,"75-79 years","75-79","2017","2017","Male","M","White","2106-3",9539,247426,3855.3
,"80-84 years","80-84","1999","1999","Female","F","Black or African American","2054-5",1056,14374,7346.6
,"80-84 years","80-84","1999","1999","Female","F","White","2106-3",14547,233068,6241.5
,"80-84 years","80-84","1999","1999","Male","M","Black or African American","2054-5",814,7753,10499.2
,"80-84 years","80-84","1999","1999","Male","M","White","2106-3",13255,150754,8792.5
,"80-84 years","80-84","2000","2000","Female","F","Black or African American","2054-5",1009,14717,6856.0
,"80-84 years","80-84","2000","2000","Female","F","White","2106-3",14614,235721,6199.7
,"80-84 years","80-84","2000","2000","Male","M","Black or African American","2054-5",776,7974,9731.6
,"80-84 years","80-84","2000","2000","Male","M","White","2106-3",13251,152890,8667.0
,"80-84 years","80-84","2001","2001","Female","F","Black or African American","2054-5",1064,15166,7015.7
,"80-84 years","80-84","2001","2001","Female","F","White","2106-3",14861,244168,6086.4
,"80-84 years","80-84","2001","2001","Male","M","Black or African American","2054-5",882,8402,10497.5
,"80-84 years","80-84","2001","2001","Male","M","White","2106-3",13415,161004,8332.1
,"80-84 years","80-84","2002","2002","Female","F","Black or African American","2054-5",1078,15498,6955.7
,"80-84 years","80-84","2002","2002","Female","F","White","2106-3",15259,251157,6075.5
,"80-84 years","80-84","2002","2002","Male","M","Black or African American","2054-5",878,8725,10063.0
,"80-84 years","80-84","2002","2002","Male","M","White","2106-3",13611,167001,8150.3
,"80-84 years","80-84","2003","2003","Female","F","Black or African American","2054-5",1138,15768,7217.1
,"80-84 years","80-84","2003","2003","Female","F","White","2106-3",15463,255993,6040.4
,"80-84 years","80-84","2003","2003","Male","M","Black or African American","2054-5",947,9055,10458.3
,"80-84 years","80-84","2003","2003","Male","M","White","2106-3",13942,169996,8201.4
,"80-84 years","80-84","2004","2004","Female","F","Black or African American","2054-5",1118,16033,6973.1
,"80-84 years","80-84","2004","2004","Female","F","White","2106-3",15182,260012,5839.0
,"80-84 years","80-84","2004","2004","Male","M","Black or African American","2054-5",833,9259,8996.7
,"80-84 years","80-84","2004","2004","Male","M","White","2106-3",13245,172423,7681.7
,"80-84 years","80-84","2005","2005","Female","F","Black or African American","2054-5",1087,16275,6679.0
,"80-84 years","80-84","2005","2005","Female","F","White","2106-3",14710,261267,5630.3
,"80-84 years","80-84","2005","2005","Male","M","Black or African American","2054-5",956,9441,10126.0
,"80-84 years","80-84","2005","2005","Male","M","White","2106-3",13303,173105,7684.9
,"80-84 years","80-84","2006","2006","Female","F","Black or African American","2054-5",1088,16407,6631.3
,"80-84 years","80-84","2006","2006","Female","F","White","2106-3",14320,256362,5585.9
,"80-84 years","80-84","2006","2006","Male","M","Black or African American","2054-5",868,9419,9215.4
,"80-84 years","80-84","2006","2006","Male","M","White","2106-3",13215,169478,7797.5
,"80-84 years","80-84","2007","2007","Female","F","Black or African American","2054-5",1036,16563,6254.9
,"80-84 years","80-84","2007","2007","Female","F","White","2106-3",13680,251731,5434.4
,"80-84 years","80-84","2007","2007","Male","M","Black or African American","2054-5",813,9644,8430.1
,"80-84 years","80-84","2007","2007","Male","M","White","2106-3",12239,167188,7320.5
,"80-84 years","80-84","2008","2008","Female","F","Black or African American","2054-5",1046,16585,6306.9
,"80-84 years","80-84","2008","2008","Female","F","White","2106-3",13295,246271,5398.5
,"80-84 years","80-84","2008","2008","Male","M","Black or African American","2054-5",898,9700,9257.7
,"80-84 years","80-84","2008","2008","Male","M","White","2106-3",11944,165602,7212.5
,"80-84 years","80-84","2009","2009","Female","F","Black or African American","2054-5",1020,16744,6091.7
,"80-84 years","80-84","2009","2009","Female","F","White","2106-3",12288,238725,5147.3
,"80-84 years","80-84","2009","2009","Male","M","Black or African American","2054-5",816,9752,8367.5
,"80-84 years","80-84","2009","2009","Male","M","White","2106-3",11396,163702,6961.4
,"80-84 years","80-84","2010","2010","Female","F","Black or African American","2054-5",961,17013,5648.6
,"80-84 years","80-84","2010","2010","Female","F","White","2106-3",12138,233782,5192.0
,"80-84 years","80-84","2010","2010","Male","M","Black or African American","2054-5",781,10044,7775.8
,"80-84 years","80-84","2010","2010","Male","M","White","2106-3",11302,164416,6874.0
,"80-84 years","80-84","2011","2011","Female","F","Black or African American","2054-5",1015,17347,5851.2
,"80-84 years","80-84","2011","2011","Female","F","White","2106-3",11782,227967,5168.3
,"80-84 years","80-84","2011","2011","Male","M","Black or African American","2054-5",841,10461,8039.4
,"80-84 years","80-84","2011","2011","Male","M","White","2106-3",11444,166311,6881.1
,"80-84 years","80-84","2012","2012","Female","F","Black or African American","2054-5",975,17377,5610.9
,"80-84 years","80-84","2012","2012","Female","F","White","2106-3",11301,222896,5070.1
,"80-84 years","80-84","2012","2012","Male","M","Black or African American","2054-5",863,10838,7962.7
,"80-84 years","80-84","2012","2012","Male","M","White","2106-3",11163,166848,6690.5
